"","CUST_id","week","store_choice","brand","age_bins","gender","educ","income_level","density_cat","kids","store1_dist","store1_rtg","store2_rtg","store2_dist","visits"
"2296","CUST_1091",9.5,"store1","store","40-49","male","College","lower-mid","urban",0,0.5,4.3,4.4,0.6,5
"2297","CUST_1091",25,"store1","store","40-49","male","College","lower-mid","urban",0,0.5,4.3,4.4,0.6,5
"2298","CUST_1091",5.5,"store2","store","40-49","male","College","lower-mid","urban",0,0.5,4.3,4.4,0.6,5
"2299","CUST_1091",3,"store1","store","40-49","male","College","lower-mid","urban",0,0.5,4.3,4.4,0.6,5
"2300","CUST_1606",7,"store1","store","60-69","male","HS","lower-mid","exurban",0,2.7,4.8,4.7,3,9
"2301","CUST_1606",9,"store1","store","60-69","male","HS","lower-mid","exurban",0,2.7,4.8,4.7,3,9
"2302","CUST_1606",10,"store1","store","60-69","male","HS","lower-mid","exurban",0,2.7,4.8,4.7,3,9
"2303","CUST_1606",7.5,"store1","store","60-69","male","HS","lower-mid","exurban",0,2.7,4.8,4.7,3,9
"2304","CUST_1606",2.5,"store1","store","60-69","male","HS","lower-mid","exurban",0,2.7,4.8,4.7,3,9
"2305","CUST_1606",23,"store1","store","60-69","male","HS","lower-mid","exurban",0,2.7,4.8,4.7,3,9
"2306","CUST_1606",15,"store1","store","60-69","male","HS","lower-mid","exurban",0,2.7,4.8,4.7,3,9
"2307","CUST_1606",19.5,"store1","store","60-69","male","HS","lower-mid","exurban",0,2.7,4.8,4.7,3,9
"2308","CUST_1606",10.5,"store1","store","60-69","male","HS","lower-mid","exurban",0,2.7,4.8,4.7,3,9
"2309","CUST_204",19.5,"store1","store","50-59","male","College","lower-mid","urban",0,1.1,4.4,4.3,1.8,4
"2310","CUST_204",20,"store1","store","50-59","male","College","lower-mid","urban",0,1.1,4.4,4.3,1.8,4
"2311","CUST_204",18,"store1","store","50-59","male","College","lower-mid","urban",0,1.1,4.4,4.3,1.8,4
"2312","CUST_204",22.5,"store1","store","50-59","male","College","lower-mid","urban",0,1.1,4.4,4.3,1.8,4
"2313","CUST_422",22.5,"store1","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2314","CUST_422",25.5,"store2","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2315","CUST_422",10,"store1","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2316","CUST_422",24.5,"store1","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2317","CUST_422",10.5,"store2","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2318","CUST_422",8.5,"store2","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2319","CUST_422",14.5,"store2","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2320","CUST_422",1.5,"store1","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2321","CUST_422",13.5,"store2","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2322","CUST_422",13,"store1","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2323","CUST_422",17,"store2","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2324","CUST_422",4.5,"store1","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2325","CUST_422",23,"store2","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2326","CUST_422",3.5,"store2","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2327","CUST_422",21,"store1","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2328","CUST_422",19.5,"store2","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2329","CUST_422",15,"store2","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2330","CUST_422",1,"store1","store","50-59","male","Some College","lower-mid","urban",0,2,4.4,4.3,2.4,18
"2331","CUST_916",17.5,"store1","store","30-39","female","Grad School","lower-mid","greater urban",0,2.6,4.2,4.4,2.7,3
"2332","CUST_916",20.5,"store1","store","30-39","female","Grad School","lower-mid","greater urban",0,2.6,4.2,4.4,2.7,3
"2333","CUST_916",18,"store1","store","30-39","female","Grad School","lower-mid","greater urban",0,2.6,4.2,4.4,2.7,3
"2334","CUST_805",25.5,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2335","CUST_805",2.5,"store1","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2336","CUST_805",9.5,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2337","CUST_805",7.5,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2338","CUST_805",5.5,"store1","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2339","CUST_805",25,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2340","CUST_805",14,"store1","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2341","CUST_805",2,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2342","CUST_805",6,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2343","CUST_805",4.5,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2344","CUST_805",15,"store1","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2345","CUST_805",27,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2346","CUST_805",23.5,"store1","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2347","CUST_805",18,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2348","CUST_805",11.5,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2349","CUST_805",20,"store1","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2350","CUST_805",10.5,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2351","CUST_805",20.5,"store2","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2352","CUST_805",8,"store1","store","40-49","female","HS","lower-mid","urban",3,2.1,4.2,4.2,2.4,19
"2353","CUST_135",19,"store2","store","60-69","female","HS","lower-mid","urban",0,2.2,4.2,4.4,3,8
"2354","CUST_135",8,"store2","store","60-69","female","HS","lower-mid","urban",0,2.2,4.2,4.4,3,8
"2355","CUST_135",11.5,"store1","store","60-69","female","HS","lower-mid","urban",0,2.2,4.2,4.4,3,8
"2356","CUST_135",16,"store1","store","60-69","female","HS","lower-mid","urban",0,2.2,4.2,4.4,3,8
"2357","CUST_135",5.5,"store1","store","60-69","female","HS","lower-mid","urban",0,2.2,4.2,4.4,3,8
"2358","CUST_135",16.5,"store1","store","60-69","female","HS","lower-mid","urban",0,2.2,4.2,4.4,3,8
"2359","CUST_135",15.5,"store2","store","60-69","female","HS","lower-mid","urban",0,2.2,4.2,4.4,3,8
"2360","CUST_135",1,"store2","store","60-69","female","HS","lower-mid","urban",0,2.2,4.2,4.4,3,8
"2361","CUST_41",27,"store1","store","40-49","male","Grad School","lower-mid","urban",0,1.9,4.2,4.2,3.2,9
"2362","CUST_41",24.5,"store1","store","40-49","male","Grad School","lower-mid","urban",0,1.9,4.2,4.2,3.2,9
"2363","CUST_41",14.5,"store2","store","40-49","male","Grad School","lower-mid","urban",0,1.9,4.2,4.2,3.2,9
"2364","CUST_41",1.5,"store2","store","40-49","male","Grad School","lower-mid","urban",0,1.9,4.2,4.2,3.2,9
"2365","CUST_41",3,"store1","store","40-49","male","Grad School","lower-mid","urban",0,1.9,4.2,4.2,3.2,9
"2366","CUST_41",19,"store1","store","40-49","male","Grad School","lower-mid","urban",0,1.9,4.2,4.2,3.2,9
"2367","CUST_41",5,"store2","store","40-49","male","Grad School","lower-mid","urban",0,1.9,4.2,4.2,3.2,9
"2368","CUST_41",20.5,"store2","store","40-49","male","Grad School","lower-mid","urban",0,1.9,4.2,4.2,3.2,9
"2369","CUST_41",15.5,"store2","store","40-49","male","Grad School","lower-mid","urban",0,1.9,4.2,4.2,3.2,9
"2370","CUST_105",27,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2371","CUST_105",26,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2372","CUST_105",14,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2373","CUST_105",7.5,"store2","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2374","CUST_105",21,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2375","CUST_105",3.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2376","CUST_105",12.5,"store2","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2377","CUST_105",24,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2378","CUST_105",18,"store2","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2379","CUST_105",18.5,"store2","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2380","CUST_105",9,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2381","CUST_105",17.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2382","CUST_105",12,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2383","CUST_105",8,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.6,4.2,4.2,3.2,14
"2384","CUST_281",14,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.5,4.2,4.2,3.1,7
"2385","CUST_281",11.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.5,4.2,4.2,3.1,7
"2386","CUST_281",6,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.5,4.2,4.2,3.1,7
"2387","CUST_281",22,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.5,4.2,4.2,3.1,7
"2388","CUST_281",18,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.5,4.2,4.2,3.1,7
"2389","CUST_281",12.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.5,4.2,4.2,3.1,7
"2390","CUST_281",24,"store1","store","30-39","female","HS","lower-mid","greater urban",1,1.5,4.2,4.2,3.1,7
"2391","CUST_514",10.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2392","CUST_514",5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2393","CUST_514",20.5,"store2","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2394","CUST_514",13,"store2","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2395","CUST_514",24.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2396","CUST_514",6.5,"store2","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2397","CUST_514",26.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2398","CUST_514",9.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2399","CUST_514",27,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2400","CUST_514",23,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2401","CUST_514",1.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2402","CUST_514",7,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2403","CUST_514",17.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2404","CUST_514",14.5,"store1","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2405","CUST_514",19.5,"store2","store","30-39","female","HS","lower-mid","greater urban",1,3.6,4.2,4.4,4.3,15
"2406","CUST_894",16.5,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2407","CUST_894",22,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2408","CUST_894",17,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2409","CUST_894",12,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2410","CUST_894",19,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2411","CUST_894",11.5,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2412","CUST_894",4.5,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2413","CUST_894",22.5,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2414","CUST_894",7,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2415","CUST_894",19.5,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2416","CUST_894",9,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2417","CUST_894",18.5,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2418","CUST_894",3.5,"store1","store","40-49","male","HS","lower-mid","suburban",0,1.6,4.3,4,1.7,13
"2419","CUST_423",21,"store1","store","40-49","female","College","lower-mid","greater urban",0,0.8,4.2,4.4,1.4,6
"2420","CUST_423",9.5,"store2","store","40-49","female","College","lower-mid","greater urban",0,0.8,4.2,4.4,1.4,6
"2421","CUST_423",26,"store2","store","40-49","female","College","lower-mid","greater urban",0,0.8,4.2,4.4,1.4,6
"2422","CUST_423",2.5,"store1","store","40-49","female","College","lower-mid","greater urban",0,0.8,4.2,4.4,1.4,6
"2423","CUST_423",6,"store1","store","40-49","female","College","lower-mid","greater urban",0,0.8,4.2,4.4,1.4,6
"2424","CUST_423",19,"store2","store","40-49","female","College","lower-mid","greater urban",0,0.8,4.2,4.4,1.4,6
"2425","CUST_941",18.5,"store2","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2426","CUST_941",17,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2427","CUST_941",2,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2428","CUST_941",20,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2429","CUST_941",4,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2430","CUST_941",25,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2431","CUST_941",1,"store2","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2432","CUST_941",16.5,"store2","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2433","CUST_941",19.5,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2434","CUST_941",3.5,"store2","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2435","CUST_941",26.5,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2436","CUST_941",4.5,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2437","CUST_941",1.5,"store2","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2438","CUST_941",22,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2439","CUST_941",0.5,"store2","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2440","CUST_941",9.5,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2441","CUST_941",14,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2442","CUST_941",15.5,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2443","CUST_941",25.5,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2444","CUST_941",6.5,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2445","CUST_941",11.5,"store1","store","18-29","female","Less HS","lower-mid","exurban",2,0.8,4.1,4.8,1.9,21
"2446","CUST_1397",10,"store1","store","50-59","male","N/A or no schooling","lower-mid","greater urban",0,1.7,4.1,5,1.7,7
"2447","CUST_1397",23.5,"store2","store","50-59","male","N/A or no schooling","lower-mid","greater urban",0,1.7,4.1,5,1.7,7
"2448","CUST_1397",2.5,"store2","store","50-59","male","N/A or no schooling","lower-mid","greater urban",0,1.7,4.1,5,1.7,7
"2449","CUST_1397",18,"store1","store","50-59","male","N/A or no schooling","lower-mid","greater urban",0,1.7,4.1,5,1.7,7
"2450","CUST_1397",15,"store2","store","50-59","male","N/A or no schooling","lower-mid","greater urban",0,1.7,4.1,5,1.7,7
"2451","CUST_1397",2,"store1","store","50-59","male","N/A or no schooling","lower-mid","greater urban",0,1.7,4.1,5,1.7,7
"2452","CUST_1397",6.5,"store1","store","50-59","male","N/A or no schooling","lower-mid","greater urban",0,1.7,4.1,5,1.7,7
"2453","CUST_1174",12.5,"store1","store","50-59","female","HS","low","greater urban",0,0.9,4.2,4.2,1.3,4
"2454","CUST_1174",5.5,"store1","store","50-59","female","HS","low","greater urban",0,0.9,4.2,4.2,1.3,4
"2455","CUST_1174",20.5,"store1","store","50-59","female","HS","low","greater urban",0,0.9,4.2,4.2,1.3,4
"2456","CUST_1174",2,"store1","store","50-59","female","HS","low","greater urban",0,0.9,4.2,4.2,1.3,4
"2457","CUST_1209",1,"store1","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2458","CUST_1209",19,"store1","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2459","CUST_1209",11.5,"store2","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2460","CUST_1209",7.5,"store2","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2461","CUST_1209",24,"store2","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2462","CUST_1209",9.5,"store1","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2463","CUST_1209",23,"store2","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2464","CUST_1209",6.5,"store1","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2465","CUST_1209",13.5,"store2","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2466","CUST_1209",23.5,"store1","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2467","CUST_1209",27,"store1","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2468","CUST_1209",14,"store1","store","50-59","female","College","lower-mid","greater urban",0,2.6,4.4,5,2.9,12
"2469","CUST_10",3,"store1","store","60-69","female","Grad School","lower-mid","suburban",0,1.6,4.4,4.4,4.9,6
"2470","CUST_10",23.5,"store1","store","60-69","female","Grad School","lower-mid","suburban",0,1.6,4.4,4.4,4.9,6
"2471","CUST_10",11,"store2","store","60-69","female","Grad School","lower-mid","suburban",0,1.6,4.4,4.4,4.9,6
"2472","CUST_10",22,"store1","store","60-69","female","Grad School","lower-mid","suburban",0,1.6,4.4,4.4,4.9,6
"2473","CUST_10",15,"store1","store","60-69","female","Grad School","lower-mid","suburban",0,1.6,4.4,4.4,4.9,6
"2474","CUST_10",24.5,"store1","store","60-69","female","Grad School","lower-mid","suburban",0,1.6,4.4,4.4,4.9,6
"2475","CUST_1906",21,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2476","CUST_1906",9.5,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2477","CUST_1906",5.5,"store2","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2478","CUST_1906",17.5,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2479","CUST_1906",24.5,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2480","CUST_1906",12.5,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2481","CUST_1906",23,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2482","CUST_1906",4.5,"store2","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2483","CUST_1906",2,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2484","CUST_1906",8,"store2","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2485","CUST_1906",7,"store2","store","50-59","female","Grad School","lower-mid","suburban",0,2.3,4.4,4.2,2.4,11
"2486","CUST_1301",25.5,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,0.4,5,4.4,0.4,8
"2487","CUST_1301",3,"store2","store","50-59","female","Grad School","lower-mid","suburban",0,0.4,5,4.4,0.4,8
"2488","CUST_1301",17,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,0.4,5,4.4,0.4,8
"2489","CUST_1301",19.5,"store2","store","50-59","female","Grad School","lower-mid","suburban",0,0.4,5,4.4,0.4,8
"2490","CUST_1301",8,"store2","store","50-59","female","Grad School","lower-mid","suburban",0,0.4,5,4.4,0.4,8
"2491","CUST_1301",20,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,0.4,5,4.4,0.4,8
"2492","CUST_1301",1,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,0.4,5,4.4,0.4,8
"2493","CUST_1301",14,"store1","store","50-59","female","Grad School","lower-mid","suburban",0,0.4,5,4.4,0.4,8
"2494","CUST_435",12,"store2","store","18-29","male","Some College","lower-mid","greater urban",0,2,4.1,5,2,6
"2495","CUST_435",8,"store2","store","18-29","male","Some College","lower-mid","greater urban",0,2,4.1,5,2,6
"2496","CUST_435",24.5,"store1","store","18-29","male","Some College","lower-mid","greater urban",0,2,4.1,5,2,6
"2497","CUST_435",21.5,"store2","store","18-29","male","Some College","lower-mid","greater urban",0,2,4.1,5,2,6
"2498","CUST_435",7.5,"store2","store","18-29","male","Some College","lower-mid","greater urban",0,2,4.1,5,2,6
"2499","CUST_435",5,"store2","store","18-29","male","Some College","lower-mid","greater urban",0,2,4.1,5,2,6
"2500","CUST_1264",20.5,"store1","store","40-49","female","HS","lower-mid","suburban",1,2.4,4.7,4.1,3.9,8
"2501","CUST_1264",17.5,"store1","store","40-49","female","HS","lower-mid","suburban",1,2.4,4.7,4.1,3.9,8
"2502","CUST_1264",24.5,"store1","store","40-49","female","HS","lower-mid","suburban",1,2.4,4.7,4.1,3.9,8
"2503","CUST_1264",12,"store1","store","40-49","female","HS","lower-mid","suburban",1,2.4,4.7,4.1,3.9,8
"2504","CUST_1264",19,"store1","store","40-49","female","HS","lower-mid","suburban",1,2.4,4.7,4.1,3.9,8
"2505","CUST_1264",11,"store1","store","40-49","female","HS","lower-mid","suburban",1,2.4,4.7,4.1,3.9,8
"2506","CUST_1264",23.5,"store1","store","40-49","female","HS","lower-mid","suburban",1,2.4,4.7,4.1,3.9,8
"2507","CUST_1264",0.5,"store1","store","40-49","female","HS","lower-mid","suburban",1,2.4,4.7,4.1,3.9,8
"2508","CUST_1890",10.5,"store1","store","40-49","male","Some College","lower-mid","greater urban",0,2.6,4.4,5,2.9,3
"2509","CUST_1890",22,"store1","store","40-49","male","Some College","lower-mid","greater urban",0,2.6,4.4,5,2.9,3
"2510","CUST_1890",18.5,"store1","store","40-49","male","Some College","lower-mid","greater urban",0,2.6,4.4,5,2.9,3
"2511","CUST_1580",14,"store1","store","50-59","male","Grad School","low","greater urban",0,0.8,4.2,4.4,1.4,8
"2512","CUST_1580",13,"store1","store","50-59","male","Grad School","low","greater urban",0,0.8,4.2,4.4,1.4,8
"2513","CUST_1580",5,"store1","store","50-59","male","Grad School","low","greater urban",0,0.8,4.2,4.4,1.4,8
"2514","CUST_1580",15.5,"store1","store","50-59","male","Grad School","low","greater urban",0,0.8,4.2,4.4,1.4,8
"2515","CUST_1580",23.5,"store1","store","50-59","male","Grad School","low","greater urban",0,0.8,4.2,4.4,1.4,8
"2516","CUST_1580",6.5,"store1","store","50-59","male","Grad School","low","greater urban",0,0.8,4.2,4.4,1.4,8
"2517","CUST_1580",12,"store1","store","50-59","male","Grad School","low","greater urban",0,0.8,4.2,4.4,1.4,8
"2518","CUST_1580",3.5,"store1","store","50-59","male","Grad School","low","greater urban",0,0.8,4.2,4.4,1.4,8
"2519","CUST_1254",18.5,"store1","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2520","CUST_1254",7,"store1","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2521","CUST_1254",23,"store1","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2522","CUST_1254",3,"store1","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2523","CUST_1254",10.5,"store2","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2524","CUST_1254",1.5,"store1","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2525","CUST_1254",5,"store1","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2526","CUST_1254",16,"store2","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2527","CUST_1254",23.5,"store1","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2528","CUST_1254",22.5,"store1","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2529","CUST_1254",24,"store1","store","30-39","female","Grad School","lower-mid","urban",0,0.3,4.3,4.4,0.6,11
"2530","CUST_1808",5.5,"store1","store","30-39","male","College","lower-mid","suburban",2,1.3,4.3,4,2.1,10
"2531","CUST_1808",3,"store1","store","30-39","male","College","lower-mid","suburban",2,1.3,4.3,4,2.1,10
"2532","CUST_1808",4.5,"store1","store","30-39","male","College","lower-mid","suburban",2,1.3,4.3,4,2.1,10
"2533","CUST_1808",3.5,"store1","store","30-39","male","College","lower-mid","suburban",2,1.3,4.3,4,2.1,10
"2534","CUST_1808",26,"store1","store","30-39","male","College","lower-mid","suburban",2,1.3,4.3,4,2.1,10
